DATE,KOSPI,KOSPI_200,KOSDAQ,SP_500,RUSSELL_3000,NIKKEI_225,SHANGHAI_A,HANGSENG,FTSE_100,DAX
2001-12-05,688.31,86.14,720.40,"1,170.35",643.95,"10,713.80","1,819.50","11,678.40","5,333.50","5,262.75"
2001-12-06,686.61,85.84,718.90,"1,167.11",643.04,"10,857.30","1,825.31","11,745.80","5,369.80","5,271.29"
2001-12-07,704.50,88.25,728.20,"1,158.31",638.37,"10,796.90","1,818.41","11,832.20","5,264.70","5,199.03"
2001-12-10,668.77,83.41,727.00,"1,139.93",628.68,"10,571.00","1,820.85","11,784.90","5,185.00","5,124.68"
2001-12-11,670.08,83.64,723.80,"1,136.76",627.22,"10,473.90","1,800.39","11,693.00","5,160.80","5,146.45"
2001-12-12,681.43,85.20,747.90,"1,137.07",627.22,"10,801.50","1,785.86","11,847.10","5,120.00","5,062.56"
2001-12-13,676.59,84.36,753.00,"1,137.07",617.61,"10,433.40","1,758.48","11,529.50","5,074.90","4,966.05"
2001-12-14,665.20,82.70,739.40,"1,123.09",619.50,"10,511.60","1,745.21","11,466.10","5,061.00","4,909.42"
2001-12-17,648.28,80.56,715.10,"1,134.36",625.88,"10,323.40","1,734.58","11,465.80","5,136.30","5,067.99"
2001-12-18,643.76,80.18,693.50,"1,142.92",631.18,"10,432.20","1,756.36","11,486.90","5,151.10","5,039.64"
2001-12-19,647.05,80.79,675.90,"1,149.56",634.00,"10,471.90","1,741.50","11,565.20","5,120.60","4,984.69"
2001-12-20,664.51,83.04,698.40,"1,139.94",628.16,"10,434.50","1,698.04","11,601.10","5,080.20","4,934.14"
2001-12-21,644.71,80.43,684.30,"1,144.90",631.57,"10,335.40","1,706.85","11,158.10","5,159.20","5,019.01"
2001-12-24,646.49,80.70,684.30,"1,144.66",631.72,,"1,671.35","11,209.80","5,177.40",
2001-12-26,653.87,81.76,685.40,"1,149.37",634.62,"10,192.60","1,699.64","11,209.80",,
2001-12-27,668.55,83.71,694.30,"1,157.14",638.86,"10,457.60","1,693.77","11,359.50","5,213.20","5,117.13"
2001-12-28,693.70,86.97,722.10,"1,161.02",641.22,"10,542.60","1,705.93","11,431.60","5,242.40","5,160.10"
2002-01-02,724.95,91.18,744.70,"1,154.67",637.27,,"1,712.54","11,350.80","5,218.30","5,167.88"
2002-01-03,727.66,91.52,744.90,"1,165.27",643.70,,"1,712.54","11,423.50","5,318.80","5,270.29"
2002-01-04,747.72,94.24,754.50,"1,172.51",648.24,"10,871.49","1,676.30","11,702.20","5,323.80","5,318.73"
2002-01-07,751.48,94.57,760.90,"1,164.89",643.67,"10,942.40","1,660.75","11,892.60","5,293.60","5,232.22"
2002-01-08,734.76,92.21,753.50,"1,160.71",642.07,"10,695.60","1,648.48","11,713.70","5,250.40","5,236.37"
2002-01-09,751.61,94.44,761.50,"1,155.14",639.02,"10,664.00","1,626.15","11,440.70","5,228.50","5,288.21"
2002-01-10,728.23,90.97,763.30,"1,156.55",639.56,"10,538.40","1,641.45","11,256.10","5,190.70","5,228.11"
2002-01-11,727.36,90.96,750.20,"1,145.60",633.93,"10,441.60","1,599.04","11,166.50","5,198.60","5,209.97"
2002-01-14,744.03,93.35,751.10,"1,138.40",628.93,,"1,546.43","11,209.40","5,113.50","5,065.84"
2002-01-15,718.64,89.98,731.90,"1,146.19",633.16,"10,208.00","1,519.58","11,013.60","5,166.00","5,062.04"
2002-01-16,710.95,88.99,729.10,"1,127.57",623.09,"10,177.60","1,539.82","10,964.10","5,127.60","4,984.20"
2002-01-17,713.50,89.27,722.90,"1,138.88",629.50,"10,128.20","1,476.95","11,013.80","5,138.40","5,133.40"
2002-01-18,708.47,88.63,720.20,"1,127.58",622.92,"10,293.30","1,472.35","10,973.00","5,126.80","5,122.23"
2002-01-21,717.35,89.72,729.90,,,"10,280.20","1,422.36","11,000.20","5,138.50","5,069.74"
2002-01-22,724.36,90.64,739.30,"1,119.31",617.79,"10,051.00","1,416.08","10,797.70","5,149.20","5,045.72"
2002-01-23,742.62,92.90,750.30,"1,128.18",623.54,"10,040.90","1,506.64","10,762.10","5,180.60","5,163.03"
2002-01-24,757.71,94.88,750.10,"1,132.15",625.87,"10,074.00","1,518.84","10,741.50","5,233.10","5,170.44"
2002-01-25,774.68,97.06,764.70,"1,133.28",626.61,"10,144.10","1,513.61","10,773.00","5,193.00","5,156.63"
2002-01-28,780.24,97.42,799.90,"1,133.06",626.95,"10,220.80","1,418.28","10,767.50","5,223.60","5,159.02"
2002-01-29,774.03,96.48,790.90,"1,100.64",610.64,"10,026.00","1,453.07","11,014.20","5,131.40","5,084.52"
2002-01-30,749.45,93.34,762.00,"1,113.57",617.31,"9,919.48","1,456.88","10,757.00","5,089.30","5,052.20"
2002-01-31,748.07,92.99,773.60,"1,130.20",625.60,"9,997.80","1,555.08","10,725.30","5,164.80","5,107.61"
2002-02-01,742.42,92.46,759.80,"1,122.20",621.27,"9,791.43","1,548.60","10,691.20","5,189.70","5,097.06"
2002-02-04,730.21,91.01,742.80,"1,094.44",606.48,"9,631.93","1,575.19","10,721.30","5,167.30","4,984.48"
2002-02-05,739.91,92.34,743.50,"1,090.02",604.73,"9,475.60","1,582.75","10,609.20","5,093.40","4,936.75"
2002-02-06,741.55,92.47,747.40,"1,083.51",600.03,"9,420.85","1,548.97","10,592.40","5,073.80","4,804.41"
2002-02-07,727.71,90.74,724.50,"1,080.17",597.53,"9,583.27","1,579.91","10,409.70","5,127.00","4,862.62"
2002-02-08,739.66,92.26,728.80,"1,096.22",606.88,"9,686.06","1,571.12","10,519.00","5,128.10","4,835.95"
2002-02-14,796.18,99.99,751.90,"1,116.48",617.79,"10,081.10","1,571.12",,"5,208.70","4,973.77"
2002-02-15,783.59,98.00,753.00,"1,104.18",610.99,"10,048.10","1,571.12","10,961.90","5,182.50","4,862.60"
2002-02-18,790.37,98.82,760.50,,,"10,093.20","1,571.12","11,002.80","5,154.30","4,871.76"
2002-02-19,782.27,97.81,758.50,"1,083.34",599.28,"9,847.16","1,571.12","10,840.50","5,092.50","4,764.05"
2002-02-20,776.89,97.11,756.70,"1,097.98",607.45,"9,834.13","1,571.12","10,749.10","5,024.10","4,780.24"
2002-02-21,787.62,98.52,763.00,"1,080.95",597.93,"10,295.40","1,571.12","10,788.90","5,073.30","4,850.73"
2002-02-22,792.00,99.11,770.60,"1,089.84",602.84,"10,356.80","1,571.12","10,664.90","5,050.80","4,745.58"
2002-02-25,791.48,99.00,771.10,"1,109.43",613.04,"10,296.50","1,595.98","10,496.00","5,100.70","4,863.54"
2002-02-26,801.14,100.23,770.00,"1,109.38",613.44,"10,202.60","1,597.64","10,547.10","5,139.00","4,897.75"
2002-02-27,822.11,102.97,775.40,"1,109.89",613.82,"10,573.10","1,604.87","10,648.70","5,178.40","4,960.22"
2002-02-28,819.99,102.62,787.10,"1,106.73",611.89,"10,587.80","1,590.18","10,482.60","5,101.00","5,039.08"
2002-03-04,834.21,104.41,830.40,"1,153.84",638.56,"11,450.20","1,592.35","10,704.10","5,242.00","5,245.84"
2002-03-05,841.95,105.51,836.20,"1,146.14",635.12,"11,348.40","1,626.75","10,985.80","5,214.00","5,228.67"
2002-03-06,843.06,105.57,841.40,"1,162.77",644.15,"11,358.50","1,636.38","11,003.00","5,245.50","5,285.26"
2002-03-07,829.44,103.65,837.30,"1,157.54",641.36,"11,648.30","1,682.17","11,188.10","5,282.10","5,289.43"
2002-03-08,825.27,103.04,840.90,"1,164.31",645.54,"11,885.80","1,710.68","11,233.20","5,285.70","5,359.55"
2002-03-11,827.02,103.09,865.40,"1,168.26",647.33,"11,919.30","1,735.63","11,318.90","5,258.90","5,340.67"
2002-03-12,846.03,105.57,866.00,"1,165.58",645.74,"11,607.30","1,714.85","11,273.90","5,252.50","5,275.81"
2002-03-13,849.13,105.94,869.60,"1,154.09",639.68,"11,415.30","1,693.71","11,217.50","5,272.00","5,245.99"
2002-03-14,856.86,106.92,874.90,"1,153.03",639.42,"11,568.80","1,737.06","11,303.70","5,261.40","5,276.87"
2002-03-15,860.36,107.06,893.50,"1,166.14",646.32,"11,648.00","1,691.07","11,210.20","5,292.70","5,401.11"
2002-03-18,869.71,107.99,917.80,"1,165.55",646.65,"11,498.40","1,693.90","11,230.60","5,299.90","5,426.04"
2002-03-19,889.98,110.60,925.80,"1,170.29",649.09,"11,792.80","1,737.42","11,222.80","5,316.10","5,462.55"
2002-03-20,887.48,110.31,916.60,"1,151.85",639.01,"11,526.80","1,755.66","11,036.60","5,266.90","5,364.70"
2002-03-21,885.64,110.09,918.40,"1,153.59",640.92,,"1,758.57","10,829.70","5,253.30","5,348.68"
2002-03-22,895.98,111.79,943.00,"1,148.70",638.32,"11,345.10","1,742.48","10,863.10","5,250.50","5,366.13"
2002-03-25,879.41,109.43,936.30,"1,131.87",629.03,"11,261.10","1,748.45","10,836.60","5,203.60","5,317.38"
2002-03-26,881.03,109.85,925.60,"1,138.49",632.91,"11,207.90","1,721.37","10,786.90","5,195.50","5,390.59"
2002-03-27,902.46,112.68,931.00,"1,144.58",636.47,"11,323.70","1,726.09","10,987.90","5,214.70","5,348.00"
2002-03-28,892.67,111.39,918.50,"1,147.39",638.15,"11,333.10","1,721.83","11,032.90","5,271.80","5,397.29"
2002-03-29,895.58,111.84,927.30,,,"11,024.90","1,672.64",,,
2002-04-01,875.83,109.28,877.00,"1,146.54",637.75,"11,028.70","1,677.40",,,
2002-04-02,905.34,113.24,884.20,"1,136.76",631.99,"11,204.50","1,650.63","10,878.00","5,251.40","5,311.08"
2002-04-03,918.59,114.79,878.70,"1,125.40",625.73,"11,400.70","1,662.86","10,834.00","5,247.80","5,281.84"
2002-04-04,918.01,114.53,882.00,"1,126.34",626.39,"11,379.20","1,712.55","10,831.40","5,209.50","5,254.95"
2002-04-08,900.69,112.08,879.90,"1,125.29",626.54,"11,352.90","1,711.71","10,723.70","5,178.60","5,180.33"
2002-04-09,888.67,110.70,862.10,"1,117.80",622.60,"11,114.50","1,739.96","10,733.70","5,179.60","5,170.25"
2002-04-10,856.03,106.67,835.40,"1,130.47",629.99,"11,218.60","1,750.78","10,643.10","5,229.10","5,265.36"
2002-04-11,862.86,107.50,846.10,"1,103.50",615.79,"11,147.30","1,721.19","10,744.90","5,137.40","5,162.96"
2002-04-12,875.69,109.51,842.40,"1,110.83",620.80,"10,963.00","1,731.49","10,710.50","5,161.00","5,189.65"
2002-04-15,894.28,112.04,858.20,"1,102.36",616.51,"11,137.30","1,722.84","10,728.00","5,201.40","5,244.20"
2002-04-16,901.29,112.97,865.10,"1,128.19",630.60,"11,346.70","1,713.45","10,788.50","5,259.90","5,343.88"
2002-04-17,930.51,116.90,874.30,"1,126.07",629.00,"11,543.70","1,717.54","11,090.60","5,263.90","5,318.55"
2002-04-18,937.61,117.66,876.80,"1,124.47",628.33,"11,575.70","1,701.58","11,217.20","5,229.40","5,262.88"
2002-04-19,923.94,115.75,858.80,"1,125.17",628.49,"11,512.00","1,708.65","11,252.20","5,243.60","5,284.55"
2002-04-22,920.89,115.63,824.50,"1,107.64",618.97,"11,721.60","1,700.83","11,139.40","5,221.50","5,205.48"
2002-04-23,925.70,116.66,810.20,"1,100.77",615.54,"11,736.80","1,697.43","11,345.20","5,191.00","5,192.10"
2002-04-24,915.69,115.70,794.80,"1,092.96",611.53,"11,672.90","1,683.08","11,396.60","5,218.20","5,160.14"
2002-04-25,872.58,110.37,757.30,"1,091.30",611.11,"11,648.70","1,688.06","11,409.30","5,197.50","5,054.41"
2002-04-26,869.65,109.55,767.80,"1,076.06",602.59,"11,541.40","1,713.26","11,385.10","5,159.00","5,000.38"
2002-04-29,838.51,105.61,737.00,"1,065.18",596.99,,"1,739.64","11,361.50","5,153.90","5,008.04"
2002-04-30,842.34,106.39,733.40,"1,076.64",604.13,"11,492.50","1,742.02","11,497.60","5,165.60","5,041.20"
2002-05-02,859.86,108.15,763.10,"1,084.56",607.51,"11,551.00","1,742.02","11,780.10","5,174.10","4,964.56"
2002-05-03,856.72,107.55,764.80,"1,073.43",601.62,,"1,742.02","11,797.20","5,203.10","4,882.77"
2002-05-06,826.87,103.50,755.00,"1,052.67",590.43,,"1,742.02","11,736.20",,"4,880.67"
2002-05-07,826.34,103.68,748.20,"1,049.49",588.22,"11,316.00","1,742.02","11,796.00","5,119.90","4,872.41"
2002-05-08,844.67,106.02,767.80,"1,088.85",609.50,"11,520.80","1,725.90","11,768.30","5,209.10","5,028.59"
2002-05-09,838.67,104.92,780.20,"1,073.01",600.62,"11,633.30","1,724.01","11,700.80","5,197.60","4,966.48"
2002-05-10,817.93,102.23,769.90,"1,054.99",590.79,"11,531.10","1,711.10","11,645.90","5,171.20","4,871.70"
2002-05-13,821.89,102.83,766.30,"1,074.56",601.12,"11,337.00","1,696.22","11,733.40","5,204.80","4,975.48"
2002-05-14,837.37,105.31,766.60,"1,097.28",614.30,"11,356.20","1,688.06","11,690.30","5,239.50","5,049.08"
2002-05-15,862.62,108.65,783.40,"1,091.07",611.52,"11,643.00","1,668.44","11,838.40","5,259.10","5,072.39"
2002-05-16,858.04,108.05,779.90,"1,098.23",613.69,"11,738.70","1,616.58","11,832.80","5,248.50","5,047.45"
2002-05-17,875.03,110.36,794.70,"1,106.59",618.17,"11,847.30","1,635.63","11,974.60","5,218.00","5,036.41"
2002-05-20,865.78,108.91,793.50,"1,091.88",610.19,"11,856.50","1,608.27",,"5,208.10","4,998.99"
2002-05-21,837.56,105.19,766.50,"1,079.88",603.28,"11,801.20","1,657.37","11,753.30","5,197.20","4,984.61"
2002-05-22,863.06,108.76,774.20,"1,086.01",605.88,"11,962.00","1,632.52","11,795.20","5,151.90","4,919.50"
2002-05-23,845.51,106.39,755.30,"1,097.08",612.43,"11,979.80","1,640.09","11,624.80","5,175.30","4,879.50"
2002-05-24,854.57,107.84,755.70,"1,083.82",605.09,"11,976.30","1,616.89","11,626.80","5,169.10","4,899.13"
2002-05-27,840.57,106.06,743.90,,,"11,976.40","1,622.97","11,564.70","5,136.30","4,961.54"
2002-05-28,848.80,107.36,740.70,"1,074.55",600.58,"11,936.10","1,626.65","11,581.60","5,074.20","4,918.58"
2002-05-29,835.19,105.65,724.70,"1,067.66",596.61,"11,853.00","1,591.42","11,430.70","5,083.00","4,881.80"
2002-05-30,815.61,103.28,703.80,"1,064.66",595.18,"11,770.00","1,590.00","11,380.60","5,040.80","4,761.96"
2002-05-31,796.40,100.80,697.80,"1,067.14",596.29,"11,763.70","1,581.82","11,301.90","5,085.10","4,818.30"
2002-06-03,804.93,101.93,698.00,"1,040.68",581.87,"11,901.40","1,548.09","11,359.80",,"4,747.95"
2002-06-04,806.33,102.07,698.80,"1,040.63",581.42,"11,653.10","1,555.27","11,312.60",,"4,625.79"
2002-06-05,809.59,102.29,710.50,"1,049.90",586.00,"11,663.90","1,525.22","11,402.40","4,989.10","4,624.31"
2002-06-07,795.16,100.37,697.20,"1,027.53",574.79,"11,438.50","1,596.11","11,284.70","4,920.40","4,610.18"
2002-06-10,811.90,102.40,712.50,"1,030.74",576.02,"11,370.20","1,583.27","11,288.80","4,928.20","4,589.26"
2002-06-11,815.33,102.66,713.60,"1,013.60",565.98,"11,449.40","1,597.77","11,215.00","4,934.80","4,606.09"
2002-06-12,823.06,103.14,724.00,"1,020.26",569.17,"11,327.10","1,591.45","11,148.00","4,851.70","4,510.19"
2002-06-14,822.01,103.05,715.50,"1,007.28",562.45,"10,920.60","1,559.33","10,955.50","4,630.80","4,303.85"
2002-06-17,809.16,101.39,704.60,"1,035.81",578.18,"10,664.10","1,561.56","10,832.30","4,756.80","4,475.10"
2002-06-18,809.40,101.48,701.80,"1,037.14",578.48,"10,839.90","1,590.78","10,852.00","4,702.00","4,433.85"
2002-06-19,776.37,97.43,662.60,"1,019.99",569.09,"10,476.20","1,573.47","10,673.10","4,652.40","4,354.82"
2002-06-20,776.81,97.47,657.70,"1,006.29",561.16,"10,613.00","1,582.35","10,754.40","4,580.30","4,245.68"
2002-06-21,778.53,97.72,658.10,989.14,552.50,"10,354.40","1,631.02","10,591.90","4,605.30","4,232.40"
2002-06-24,767.92,96.58,639.10,992.57,553.63,"10,471.30","1,781.80","10,657.30","4,541.90","4,127.21"
2002-06-25,755.92,95.29,618.80,976.14,544.37,"10,496.70","1,781.54","10,609.00","4,631.00","4,202.97"
2002-06-26,701.87,88.61,566.30,973.52,542.89,"10,074.60","1,788.33","10,355.90","4,531.00","4,099.05"
2002-06-27,710.43,89.72,572.30,990.64,552.05,"10,261.60","1,799.71","10,518.10","4,540.60","4,259.43"
2002-06-28,742.72,93.69,608.50,989.81,552.65,"10,621.80","1,809.96","10,598.60","4,656.40","4,382.56"
2002-07-02,746.23,94.08,610.50,948.09,527.47,"10,622.30","1,801.20","10,491.80","4,546.80","4,195.95"
2002-07-03,753.36,94.87,621.50,953.99,529.52,"10,812.30","1,806.63","10,579.20","4,392.60","4,138.15"
2002-07-04,768.74,96.82,637.10,,,"10,632.80","1,788.04","10,765.60","4,471.20","4,258.62"
2002-07-05,787.83,99.34,649.80,989.03,548.59,"10,826.10","1,797.08","10,806.20","4,615.60","4,483.03"
2002-07-08,783.35,98.66,652.90,976.98,541.65,"10,769.20","1,808.51","10,803.40","4,601.30","4,442.33"
2002-07-09,801.99,101.05,669.10,952.83,528.35,"10,960.20","1,805.89","10,843.20","4,542.90","4,369.76"
2002-07-10,794.71,99.86,674.50,920.47,511.99,"10,752.70","1,776.20","10,787.50","4,420.10","4,190.22"
2002-07-11,764.88,95.91,656.20,927.37,515.03,"10,485.70","1,770.81","10,558.80","4,230.00","4,118.50"
2002-07-12,792.93,99.70,668.20,921.39,512.23,"10,601.40","1,772.25","10,648.30","4,224.10","4,130.80"
2002-07-15,783.52,98.51,657.40,917.93,510.07,"10,375.20","1,761.59","10,581.70","3,994.50","3,912.51"
2002-07-16,771.45,97.03,642.20,901.05,502.54,"10,250.40","1,765.48","10,421.50","4,021.90","3,977.75"
2002-07-18,773.85,97.36,644.70,881.56,491.72,"10,498.30","1,779.15","10,452.60","4,297.30","4,100.75"
2002-07-19,754.62,94.90,631.40,847.76,474.53,"10,202.40","1,788.42","10,325.50","4,098.30","3,891.88"
2002-07-22,720.90,90.71,592.80,819.85,459.62,"10,189.00","1,754.09","10,110.20","3,895.50","3,691.43"
2002-07-23,743.52,93.56,616.10,797.70,446.70,"10,215.60","1,746.54","10,313.90","3,858.00","3,515.83"
2002-07-24,721.41,90.78,595.40,843.42,471.33,"9,947.72","1,745.03","9,971.99","3,777.10","3,632.66"
2002-07-25,723.52,90.84,602.30,838.68,469.17,"9,929.91","1,737.21","9,884.78","3,965.90","3,520.46"
2002-07-26,697.84,87.38,583.30,852.84,476.42,"9,591.03","1,729.81","9,773.12","4,016.60","3,579.00"
2002-07-29,700.35,87.80,575.40,898.96,502.19,"9,666.67","1,738.38","9,975.99","4,202.70","3,859.78"
2002-07-30,724.08,90.95,591.60,902.78,504.34,"10,003.70","1,741.79","10,155.20","4,180.90","3,878.94"
2002-07-31,717.99,90.16,586.20,911.62,508.12,"9,877.94","1,723.56","10,267.40","4,246.20","3,700.14"
2002-08-01,707.80,88.77,584.20,884.66,494.04,"9,793.51","1,725.02","10,180.00","4,044.50","3,606.45"
2002-08-02,700.68,87.81,576.00,864.24,482.29,"9,709.66","1,734.38","9,991.72","4,075.50","3,532.49"
2002-08-05,675.76,84.58,552.40,834.60,466.09,"9,704.93","1,726.12","9,862.33","3,996.40","3,332.65"
2002-08-06,673.78,84.42,544.30,859.57,480.26,"9,501.02","1,743.64","9,700.69","4,131.00","3,568.64"
2002-08-07,679.37,85.00,553.40,876.77,489.19,"9,834.40","1,740.92","9,977.74","4,094.40","3,465.54"
2002-08-08,684.49,85.58,564.70,905.46,504.33,"9,799.57","1,732.26","9,962.24","4,240.50","3,679.26"
2002-08-09,692.45,86.60,562.30,908.64,505.76,"9,999.79","1,718.81","10,014.10","4,322.40","3,760.86"
2002-08-12,695.39,86.92,566.90,903.80,503.46,"9,747.82","1,705.69","9,959.92","4,221.60","3,647.13"
2002-08-13,708.63,88.80,579.10,884.21,492.22,"9,688.61","1,707.86","10,100.10","4,271.70","3,683.21"
2002-08-14,711.24,89.19,579.40,919.62,510.82,"9,638.41","1,718.44","9,961.35","4,171.10","3,589.92"
2002-08-16,718.29,90.21,582.00,928.77,516.74,"9,788.13","1,718.38","10,265.00","4,330.00","3,684.69"
2002-08-19,717.58,90.17,583.40,950.70,528.14,"9,599.10","1,715.80","10,247.00","4,426.80","3,837.67"
2002-08-20,736.70,92.72,591.50,937.43,521.19,"9,620.69","1,744.38","10,408.00","4,368.90","3,768.51"
2002-08-21,745.12,93.84,595.40,949.36,528.28,"9,642.61","1,746.74","10,402.30","4,364.80","3,868.17"
2002-08-22,745.75,93.86,600.10,962.70,535.20,"9,814.02","1,759.88","10,424.00","4,434.70","3,906.55"
2002-08-23,740.51,93.22,598.50,940.86,523.00,"9,867.45","1,756.87","10,245.70","4,389.80","3,828.26"
2002-08-26,734.79,92.40,594.00,947.95,527.50,"10,067.70","1,743.69","10,226.30",,"3,783.84"
2002-08-27,724.17,90.92,591.80,934.82,519.46,"9,907.30","1,753.13","10,185.50","4,449.70","3,851.34"
2002-08-28,724.05,90.89,586.50,917.87,510.10,"9,766.73","1,750.06","10,130.20","4,274.00","3,682.84"
2002-08-29,724.94,91.06,584.40,917.80,510.99,"9,620.14","1,740.15","10,061.20","4,209.30","3,660.95"
2002-08-30,736.40,92.55,591.10,916.07,509.65,"9,619.30","1,739.34","10,043.90","4,227.30","3,712.94"
2002-09-02,751.98,94.54,595.40,,,"9,521.63","1,741.72","9,896.98","4,180.90","3,609.41"
2002-09-03,740.59,93.01,590.10,878.02,489.27,"9,217.04","1,747.31","9,790.68","4,028.60","3,398.99"
2002-09-04,723.05,90.67,581.00,893.40,498.18,"9,075.09","1,736.82","9,820.33","4,026.90","3,425.90"
2002-09-05,720.98,90.25,580.60,879.15,490.09,"9,222.12","1,713.64","9,726.03","4,011.00","3,354.71"
2002-09-06,708.73,88.76,562.20,893.92,498.82,"9,129.07","1,702.60","9,720.86","4,107.20","3,485.68"
2002-09-09,697.89,87.58,536.60,902.96,503.37,"9,306.26","1,692.31","9,723.67","4,062.40","3,429.22"
2002-09-10,713.30,89.67,542.40,909.58,506.58,"9,309.31","1,696.02","9,885.77","4,175.50","3,494.69"
2002-09-11,724.71,91.14,549.00,909.45,506.43,"9,400.08","1,691.00","9,882.35","4,210.70","3,584.69"
2002-09-12,739.22,93.13,552.70,886.91,494.08,"9,415.23","1,695.34","9,896.33","4,084.90","3,421.87"
2002-09-13,718.17,90.30,542.80,889.81,495.88,"9,241.93","1,696.66","9,650.97","4,008.00","3,361.28"
2002-09-16,704.38,88.43,534.50,891.10,496.04,,"1,674.04","9,505.13","4,044.30","3,319.05"
2002-09-17,726.80,91.37,552.20,873.52,486.31,"9,543.94","1,674.95","9,707.25","4,025.10","3,289.13"
2002-09-18,703.87,88.40,537.80,869.46,484.05,"9,472.06","1,664.11","9,474.07","3,865.40","3,124.92"
2002-09-19,704.12,88.41,536.80,843.32,469.56,"9,669.62","1,689.95","9,427.79","3,813.50","3,007.47"
2002-09-23,679.43,85.18,518.30,833.70,464.01,,"1,672.50","9,314.87","3,739.40","2,914.25"
2002-09-24,672.28,84.39,504.10,819.29,456.44,"9,321.64","1,666.29","9,197.68","3,671.10","2,873.21"
2002-09-25,657.96,82.60,487.90,839.66,467.67,"9,165.41","1,667.43","9,124.91","3,696.20","2,962.50"
2002-09-26,662.41,83.24,486.30,854.95,475.87,"9,320.92","1,656.75","9,270.71","3,850.60","3,020.60"
2002-09-27,663.72,83.43,485.20,827.37,461.21,"9,530.44","1,650.48","9,294.46","3,907.20","2,918.90"
2002-09-30,646.42,81.37,467.10,815.29,455.41,"9,383.29","1,650.48","9,072.21","3,721.80","2,769.03"
2002-10-01,652.13,82.03,475.30,847.91,472.01,"9,162.26","1,650.48",,"3,797.40","2,865.23"
2002-10-02,648.10,81.50,475.10,827.91,460.81,"9,049.33","1,650.48","9,109.35","3,905.20","2,926.74"
2002-10-04,650.92,81.91,480.20,800.58,444.93,"9,027.55","1,650.48","9,051.37","3,813.80","2,714.62"
2002-10-07,627.40,78.83,468.00,785.28,436.03,"8,688.00","1,650.48","8,931.40","3,780.90","2,667.39"
2002-10-08,634.84,79.89,470.80,798.55,442.56,"8,708.90","1,631.38","8,977.41","3,730.50","2,622.09"
2002-10-09,619.94,78.02,458.30,776.76,430.16,"8,539.34","1,602.29","8,977.35","3,742.40","2,597.88"
2002-10-10,584.04,73.35,437.40,803.92,445.24,"8,439.62","1,597.24","8,858.69","3,777.30","2,733.19"
2002-10-11,587.51,73.86,436.70,835.32,462.00,"8,529.61","1,590.57","8,965.73","3,953.40","2,930.74"
2002-10-14,614.27,77.27,458.50,841.44,465.52,,"1,598.48",,"3,931.60","2,850.11"
